participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.investment,player.personal_account,player.indiv_share,player.tot_invest,player.start_time,player.time_spent_invest,player.time_spent_results,player.time_spent_cumulative_results,player.num_errors_decimal_invest,player.num_errors_max_invest,player.num_errors_min_invest,player.payoff_to_display,group.id_in_subsession,group.total_investment,group.individual_share,group.realized_adjustment,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
9,lu9bmylx,P16,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:18:21.391998,1,,,18.0,1,,0.44,0.0,10.0,6.0,12.0,1709058728.579495,4.627011775970459,4.95524787902832,0.0,0,0,0,11.0,3,12.0,6.0,-5.0,2,62k7oqv7,,,,,0
10,6ofx6ebx,P10,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:19:03.933675,1,,,18.0,2,,0.4,1.0,9.0,6.0,12.0,1709058733.2968314,5.745610952377319,9.702550649642944,0.0,0,0,0,10.0,3,12.0,6.0,-5.0,2,62k7oqv7,,,,,0
11,cqzqkvar,P15,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:19:20.920887,1,,,14.0,3,,0.24,5.0,5.0,6.0,12.0,1709058737.294154,9.578238010406494,2.9817259311676025,0.0,0,0,0,6.0,3,12.0,6.0,-5.0,2,62k7oqv7,,,,,0
12,jpg41nfb,P13,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:19:47.503455,1,,,15.0,4,,0.2,6.0,4.0,6.0,12.0,1709058737.068332,4.801389694213867,2.738948345184326,0.0,0,0,0,5.0,3,12.0,6.0,-5.0,2,62k7oqv7,,,,,0
13,9tylgozx,P12,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:20:07.091618,1,,,18.0,1,,1.1,0.0,10.0,12.5,25.0,1709058874.2275853,3.8258535861968994,3.179795026779175,0.0,0,0,0,27.5,4,25.0,12.5,5.0,2,62k7oqv7,,,,,0
14,cig3y4ax,P4,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:20:23.408774,1,,,14.0,2,,0.7,10.0,0.0,12.5,25.0,1709058896.6062617,9.774070978164673,14.696895599365234,0.0,0,0,0,17.5,4,25.0,12.5,5.0,2,62k7oqv7,,,,,0
15,g3j95yy1,P8,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:20:30.290104,1,,,14.0,3,,0.78,8.0,2.0,12.5,25.0,1709058877.7984483,16.66819143295288,6.822876930236816,0.0,0,0,0,19.5,4,25.0,12.5,5.0,2,62k7oqv7,,,,,0
16,pame0x3w,P11,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:20:55.190443,1,,,13.0,4,,0.82,7.0,3.0,12.5,25.0,1709058918.2064536,12.8667631149292,36.31678509712219,0.0,0,0,0,20.5,4,25.0,12.5,5.0,2,62k7oqv7,,,,,0
1,z6zvu5y9,P1,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:28.972381,1,,,18.0,1,,0.73,1.0,9.0,4.25,8.5,1709058747.0460572,6.659239053726196,4.5609142780303955,0.0,0,0,0,18.25,1,8.5,4.25,5.0,3,62k7oqv7,,,,,0
2,tltzhnno,P2,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:39.831956,1,,,18.0,2,,0.61,4.0,6.0,4.25,8.5,1709058745.5812445,6.190223217010498,3.1663389205932617,0.0,0,0,0,15.25,1,8.5,4.25,5.0,3,62k7oqv7,,,,,0
3,q6zhihya,P3,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:44.365161,1,,,16.0,3,,0.67,2.5,7.5,4.25,8.5,1709058749.8186252,8.531185626983643,7.349323987960815,0.0,0,0,0,16.75,1,8.5,4.25,5.0,3,62k7oqv7,,,,,0
4,u9zm906p,P7,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:45.303605,1,,,19.0,4,,0.73,1.0,9.0,4.25,8.5,1709058758.58679,3.3835926055908203,6.1846466064453125,0.0,0,0,0,18.25,1,8.5,4.25,5.0,3,62k7oqv7,,,,,0
5,hq64a48z,P6,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:48.950518,1,,,16.0,1,,0.66,6.0,4.0,17.5,35.0,1709058713.2516418,3.528646945953369,3.8043806552886963,0.0,0,0,0,16.5,2,35.0,17.5,5.0,3,62k7oqv7,,,,,0
6,im4x5o2w,P9,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:57.113859,1,,,14.0,2,,0.5,10.0,0.0,17.5,35.0,1709058722.7609255,4.206678152084351,3.4869649410247803,0.0,0,0,0,12.5,2,35.0,17.5,5.0,3,62k7oqv7,,,,,0
7,mwrun8gi,P5,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:18:04.394028,1,,,13.0,3,,0.54,9.0,1.0,17.5,35.0,1709058715.4770832,4.890970230102539,6.014343976974487,0.0,0,0,0,13.5,2,35.0,17.5,5.0,3,62k7oqv7,,,,,0
8,xdbmchmc,P14,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:18:15.505565,1,,,18.0,4,,0.5,10.0,0.0,17.5,35.0,1709058713.5824578,7.646446943283081,4.151216268539429,0.0,0,0,0,12.5,2,35.0,17.5,5.0,3,62k7oqv7,,,,,0
9,lu9bmylx,P16,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:18:21.391998,1,,,18.0,1,,0.62,0.0,10.0,10.5,21.0,1709058744.5628786,3.4117465019226074,2.6098647117614746,0.0,0,0,0,15.5,3,21.0,10.5,-5.0,3,62k7oqv7,,,,,0
10,6ofx6ebx,P10,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:19:03.933675,1,,,18.0,2,,0.46,4.0,6.0,10.5,21.0,1709058755.925044,4.8677167892456055,3.540095329284668,0.0,0,0,0,11.5,3,21.0,10.5,-5.0,3,62k7oqv7,,,,,0
11,cqzqkvar,P15,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:19:20.920887,1,,,14.0,3,,0.34,7.0,3.0,10.5,21.0,1709058744.6569045,4.439868450164795,2.7607390880584717,0.0,0,0,0,8.5,3,21.0,10.5,-5.0,3,62k7oqv7,,,,,0
12,jpg41nfb,P13,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:19:47.503455,1,,,15.0,4,,0.22,10.0,0.0,10.5,21.0,1709058751.2606702,4.090036869049072,9.322324752807617,0.0,0,0,0,5.5,3,21.0,10.5,-5.0,3,62k7oqv7,,,,,0
13,9tylgozx,P12,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:20:07.091618,1,,,18.0,1,,1.12,0.0,10.0,13.0,26.0,1709058931.3141959,2.808143377304077,4.663757562637329,0.0,0,0,0,28.0,4,26.0,13.0,5.0,3,62k7oqv7,,,,,0
14,cig3y4ax,P4,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:20:23.408774,1,,,14.0,2,,0.72,10.0,0.0,13.0,26.0,1709058935.9895265,16.924787759780884,9.370235443115234,0.0,0,0,0,18.0,4,26.0,13.0,5.0,3,62k7oqv7,,,,,0
15,g3j95yy1,P8,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:20:30.290104,1,,,14.0,3,,0.8,8.0,2.0,13.0,26.0,1709058931.084488,4.8419599533081055,4.451475143432617,0.0,0,0,0,20.0,4,26.0,13.0,5.0,3,62k7oqv7,,,,,0
16,pame0x3w,P11,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:20:55.190443,1,,,13.0,4,,0.8,8.0,2.0,13.0,26.0,1709058927.8595262,8.116903066635132,1.329864263534546,0.0,0,0,0,20.0,4,26.0,13.0,5.0,3,62k7oqv7,,,,,0
1,z6zvu5y9,P1,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:28.972381,1,,,18.0,1,,0.45,2.0,8.0,8.25,16.5,1709058771.4868498,7.505937099456787,8.850801706314087,0.0,0,0,0,11.25,1,16.5,8.25,-5.0,4,62k7oqv7,,,,,0
2,tltzhnno,P2,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:39.831956,1,,,18.0,2,,0.33,5.0,5.0,8.25,16.5,1709058765.1993644,5.390382528305054,2.5784993171691895,0.0,0,0,0,8.25,1,16.5,8.25,-5.0,4,62k7oqv7,,,,,0
3,q6zhihya,P3,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:44.365161,1,,,16.0,3,,0.27,6.5,3.5,8.25,16.5,1709058772.921043,10.396871328353882,10.271297693252563,0.0,0,0,0,6.75,1,16.5,8.25,-5.0,4,62k7oqv7,,,,,0
4,u9zm906p,P7,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:45.303605,1,,,19.0,4,,0.41,3.0,7.0,8.25,16.5,1709058765.5605607,3.8358867168426514,2.958376169204712,0.0,0,0,0,10.25,1,16.5,8.25,-5.0,4,62k7oqv7,,,,,0
5,hq64a48z,P6,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:48.950518,1,,,16.0,1,,0.5,10.0,0.0,17.5,35.0,1709058729.8157337,2.95377516746521,2.596944570541382,0.0,0,0,0,12.5,2,35.0,17.5,-5.0,4,62k7oqv7,,,,,0
6,im4x5o2w,P9,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:57.113859,1,,,14.0,2,,0.5,10.0,0.0,17.5,35.0,1709058731.7601573,4.2329816818237305,4.6052916049957275,0.0,0,0,0,12.5,2,35.0,17.5,-5.0,4,62k7oqv7,,,,,0
7,mwrun8gi,P5,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:18:04.394028,1,,,13.0,3,,0.7,5.0,5.0,17.5,35.0,1709058729.9009066,3.5663788318634033,2.667463541030884,0.0,0,0,0,17.5,2,35.0,17.5,-5.0,4,62k7oqv7,,,,,0
8,xdbmchmc,P14,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:18:15.505565,1,,,18.0,4,,0.5,10.0,0.0,17.5,35.0,1709058730.7709,3.0178170204162598,3.5666139125823975,0.0,0,0,0,12.5,2,35.0,17.5,-5.0,4,62k7oqv7,,,,,0
9,lu9bmylx,P16,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:18:21.391998,1,,,18.0,1,,0.76,0.0,10.0,4.0,8.0,1709058762.1929915,2.982081413269043,2.7638309001922607,0.0,0,0,0,19.0,3,8.0,4.0,5.0,4,62k7oqv7,,,,,0
10,6ofx6ebx,P10,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:19:03.933675,1,,,18.0,2,,0.76,0.0,10.0,4.0,8.0,1709058762.0671327,3.320427894592285,2.6802475452423096,0.0,0,0,0,19.0,3,8.0,4.0,5.0,4,62k7oqv7,,,,,0
11,cqzqkvar,P15,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:19:20.920887,1,,,14.0,3,,0.44,8.0,2.0,4.0,8.0,1709058773.997272,3.0568268299102783,3.5434319972991943,0.0,0,0,0,11.0,3,8.0,4.0,5.0,4,62k7oqv7,,,,,0
12,jpg41nfb,P13,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:19:47.503455,1,,,15.0,4,,0.76,0.0,10.0,4.0,8.0,1709058767.9816809,2.145772933959961,8.538637638092041,0.0,0,0,0,19.0,3,8.0,4.0,5.0,4,62k7oqv7,,,,,0
13,9tylgozx,P12,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:20:07.091618,1,,,18.0,1,,1.11,0.0,10.0,12.75,25.5,1709058943.2077844,2.4359095096588135,2.515002727508545,0.0,0,0,0,27.75,4,25.5,12.75,5.0,4,62k7oqv7,,,,,0
14,cig3y4ax,P4,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:20:23.408774,1,,,14.0,2,,0.71,10.0,0.0,12.75,25.5,1709058941.8443046,4.360520839691162,1.2968134880065918,0.0,0,0,0,17.75,4,25.5,12.75,5.0,4,62k7oqv7,,,,,0
15,g3j95yy1,P8,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:20:30.290104,1,,,14.0,3,,0.83,7.0,3.0,12.75,25.5,1709058944.777626,6.603122711181641,4.119302749633789,0.0,0,0,0,20.75,4,25.5,12.75,5.0,4,62k7oqv7,,,,,0
16,pame0x3w,P11,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:20:55.190443,1,,,13.0,4,,0.77,8.5,1.5,12.75,25.5,1709058942.9069886,7.2852702140808105,2.229804277420044,0.0,0,0,0,19.25,4,25.5,12.75,5.0,4,62k7oqv7,,,,,0
1,z6zvu5y9,P1,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:28.972381,1,,,18.0,1,,0.32,5.0,5.0,8.0,16.0,1709058780.4687905,4.213827848434448,3.5060641765594482,0.0,0,0,0,8.0,1,16.0,8.0,5.0,5,62k7oqv7,,,,,0
2,tltzhnno,P2,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:39.831956,1,,,18.0,2,,0.4,3.0,7.0,8.0,16.0,1709058780.7228901,6.284852981567383,3.746490716934204,0.0,0,0,0,10.0,1,16.0,8.0,5.0,5,62k7oqv7,,,,,0
3,q6zhihya,P3,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:44.365161,1,,,16.0,3,,0.32,5.0,5.0,8.0,16.0,1709058782.7226522,3.851125955581665,5.801952362060547,0.0,0,0,0,8.0,1,16.0,8.0,5.0,5,62k7oqv7,,,,,0
4,u9zm906p,P7,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:45.303605,1,,,19.0,4,,0.4,3.0,7.0,8.0,16.0,1709058779.1640158,4.223918199539185,2.1720802783966064,0.0,0,0,0,10.0,1,16.0,8.0,5.0,5,62k7oqv7,,,,,0
5,hq64a48z,P6,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:48.950518,1,,,16.0,1,,0.62,6.0,4.0,16.5,33.0,1709058740.6915438,5.466151714324951,3.0697684288024902,0.0,0,0,0,15.5,2,33.0,16.5,5.0,5,62k7oqv7,,,,,0
6,im4x5o2w,P9,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:57.113859,1,,,14.0,2,,0.58,7.0,3.0,16.5,33.0,1709058746.3417046,5.678731679916382,8.775978803634644,0.0,0,0,0,14.5,2,33.0,16.5,5.0,5,62k7oqv7,,,,,0
7,mwrun8gi,P5,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:18:04.394028,1,,,13.0,3,,0.46,10.0,0.0,16.5,33.0,1709058739.9183493,2.878441572189331,2.281010150909424,0.0,0,0,0,11.5,2,33.0,16.5,5.0,5,62k7oqv7,,,,,0
8,xdbmchmc,P14,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:18:15.505565,1,,,18.0,4,,0.46,10.0,0.0,16.5,33.0,1709058739.9950864,4.426523447036743,2.3445944786071777,0.0,0,0,0,11.5,2,33.0,16.5,5.0,5,62k7oqv7,,,,,0
9,lu9bmylx,P16,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:18:21.391998,1,,,18.0,1,,0.34,0.0,10.0,3.5,7.0,1709058782.0213945,2.848620653152466,3.1529085636138916,0.0,0,0,0,8.5,3,7.0,3.5,5.0,5,62k7oqv7,,,,,0
10,6ofx6ebx,P10,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:19:03.933675,1,,,18.0,2,,0.34,0.0,10.0,3.5,7.0,1709058787.0529416,2.748286485671997,8.152971267700195,0.0,0,0,0,8.5,3,7.0,3.5,5.0,5,62k7oqv7,,,,,0
11,cqzqkvar,P15,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:19:20.920887,1,,,14.0,3,,0.06,7.0,3.0,3.5,7.0,1709058782.0743945,4.672262907028198,3.2485804557800293,0.0,0,0,0,1.5,3,7.0,3.5,5.0,5,62k7oqv7,,,,,0
12,jpg41nfb,P13,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:19:47.503455,1,,,15.0,4,,0.34,0.0,10.0,3.5,7.0,1709058788.059225,2.612342596054077,9.174526453018188,0.0,0,0,0,8.5,3,7.0,3.5,5.0,5,62k7oqv7,,,,,0
13,9tylgozx,P12,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:20:07.091618,1,,,18.0,1,,1.1,0.0,10.0,12.5,25.0,1709058955.1541696,2.4704434871673584,2.5158958435058594,0.0,0,0,0,27.5,4,25.0,12.5,5.0,5,62k7oqv7,,,,,0
14,cig3y4ax,P4,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:20:23.408774,1,,,14.0,2,,0.7,10.0,0.0,12.5,25.0,1709058956.4140959,4.805406332015991,3.7941038608551025,0.0,0,0,0,17.5,4,25.0,12.5,5.0,5,62k7oqv7,,,,,0
15,g3j95yy1,P8,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:20:30.290104,1,,,14.0,3,,0.9,5.0,5.0,12.5,25.0,1709058955.2828534,7.61875319480896,2.7303590774536133,0.0,0,0,0,22.5,4,25.0,12.5,5.0,5,62k7oqv7,,,,,0
16,pame0x3w,P11,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:20:55.190443,1,,,13.0,4,,0.7,10.0,0.0,12.5,25.0,1709058954.5060778,4.549420118331909,1.901075839996338,0.0,0,0,0,17.5,4,25.0,12.5,5.0,5,62k7oqv7,,,,,0
1,z6zvu5y9,P1,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:28.972381,1,,,18.0,1,,0.36,0.0,10.0,4.0,8.0,1709058791.6496344,3.633066177368164,2.2955057621002197,0.0,0,0,0,9.0,1,8.0,4.0,-5.0,6,62k7oqv7,,,,,0
2,tltzhnno,P2,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:39.831956,1,,,18.0,2,,0.28,2.0,8.0,4.0,8.0,1709058791.0613534,6.444066762924194,1.7381014823913574,0.0,0,0,0,7.0,1,8.0,4.0,-5.0,6,62k7oqv7,,,,,0
3,q6zhihya,P3,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:44.365161,1,,,16.0,3,,0.24,3.0,7.0,4.0,8.0,1709058794.4461176,6.412335157394409,5.179021596908569,0.0,0,0,0,6.0,1,8.0,4.0,-5.0,6,62k7oqv7,,,,,0
4,u9zm906p,P7,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:45.303605,1,,,19.0,4,,0.24,3.0,7.0,4.0,8.0,1709058800.3561442,4.502408027648926,11.01688838005066,0.0,0,0,0,6.0,1,8.0,4.0,-5.0,6,62k7oqv7,,,,,0
5,hq64a48z,P6,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:48.950518,1,,,16.0,1,,0.43,8.0,2.0,13.75,27.5,1709058761.4744387,3.884084463119507,6.253607273101807,0.0,0,0,0,10.75,2,27.5,13.75,-5.0,6,62k7oqv7,,,,,0
6,im4x5o2w,P9,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:57.113859,1,,,14.0,2,,0.47,7.0,3.0,13.75,27.5,1709058760.0305672,8.662958145141602,4.892487049102783,0.0,0,0,0,11.75,2,27.5,13.75,-5.0,6,62k7oqv7,,,,,0
7,mwrun8gi,P5,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:18:04.394028,1,,,13.0,3,,0.65,2.5,7.5,13.75,27.5,1709058757.3497245,6.953070640563965,2.144193172454834,0.0,0,0,0,16.25,2,27.5,13.75,-5.0,6,62k7oqv7,,,,,0
8,xdbmchmc,P14,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:18:15.505565,1,,,18.0,4,,0.35,10.0,0.0,13.75,27.5,1709058757.631591,2.877934694290161,2.4528985023498535,0.0,0,0,0,8.75,2,27.5,13.75,-5.0,6,62k7oqv7,,,,,0
9,lu9bmylx,P16,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:18:21.391998,1,,,18.0,1,,0.84,0.0,10.0,6.0,12.0,1709058793.8028848,2.888763666152954,2.0408196449279785,0.0,0,0,0,21.0,3,12.0,6.0,-5.0,6,62k7oqv7,,,,,0
10,6ofx6ebx,P10,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:19:03.933675,1,,,18.0,2,,0.76,2.0,8.0,6.0,12.0,1709058793.8173523,3.1105878353118896,2.081953287124634,0.0,0,0,0,19.0,3,12.0,6.0,-5.0,6,62k7oqv7,,,,,0
11,cqzqkvar,P15,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:19:20.920887,1,,,14.0,3,,0.52,8.0,2.0,6.0,12.0,1709058798.7086549,2.5605077743530273,6.956642389297485,0.0,0,0,0,13.0,3,12.0,6.0,-5.0,6,62k7oqv7,,,,,0
12,jpg41nfb,P13,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:19:47.503455,1,,,15.0,4,,0.76,2.0,8.0,6.0,12.0,1709058796.295146,3.4759361743927,4.630084991455078,0.0,0,0,0,19.0,3,12.0,6.0,-5.0,6,62k7oqv7,,,,,0
13,9tylgozx,P12,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:20:07.091618,1,,,18.0,1,,0.88,0.0,10.0,7.0,14.0,1709058963.9800878,2.494094133377075,2.6004834175109863,0.0,0,0,0,22.0,4,14.0,7.0,5.0,6,62k7oqv7,,,,,0
14,cig3y4ax,P4,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:20:23.408774,1,,,14.0,2,,0.88,0.0,10.0,7.0,14.0,1709058962.3073287,4.789213180541992,0.9534614086151123,0.0,0,0,0,22.0,4,14.0,7.0,5.0,6,62k7oqv7,,,,,0
15,g3j95yy1,P8,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:20:30.290104,1,,,14.0,3,,0.64,6.0,4.0,7.0,14.0,1709058964.9009342,3.4512977600097656,3.5082292556762695,0.0,0,0,0,16.0,4,14.0,7.0,5.0,6,62k7oqv7,,,,,0
16,pame0x3w,P11,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:20:55.190443,1,,,13.0,4,,0.56,8.0,2.0,7.0,14.0,1709058965.126955,3.371532678604126,3.7210638523101807,0.0,0,0,0,14.0,4,14.0,7.0,5.0,6,62k7oqv7,,,,,0
1,z6zvu5y9,P1,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:28.972381,1,,,18.0,1,,0.81,3.5,6.5,8.75,17.5,1709058814.3519557,4.651221513748169,9.89278793334961,0.0,0,0,0,20.25,1,17.5,8.75,5.0,7,62k7oqv7,,,,,0
2,tltzhnno,P2,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:39.831956,1,,,18.0,2,,0.83,3.0,7.0,8.75,17.5,1709058806.9413543,3.473132371902466,2.500458240509033,0.0,0,0,0,20.75,1,17.5,8.75,5.0,7,62k7oqv7,,,,,0
3,q6zhihya,P3,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:44.365161,1,,,16.0,3,,0.63,8.0,2.0,8.75,17.5,1709058817.0455887,2.985905885696411,1.3869357109069824,0.0,0,0,0,15.75,1,17.5,8.75,5.0,7,62k7oqv7,,,,,0
4,u9zm906p,P7,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:45.303605,1,,,19.0,4,,0.83,3.0,7.0,8.75,17.5,1709058806.048841,3.8987090587615967,1.6383447647094727,0.0,0,0,0,20.75,1,17.5,8.75,5.0,7,62k7oqv7,,,,,0
5,hq64a48z,P6,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:48.950518,1,,,16.0,1,,0.7,10.0,0.0,12.475,24.95,1709058771.354114,3.5650389194488525,3.8557422161102295,0.0,0,0,0,17.475,2,24.95,12.475,-5.0,7,62k7oqv7,,,,,0
6,im4x5o2w,P9,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:57.113859,1,,,14.0,2,,0.82,7.0,3.0,12.475,24.95,1709058774.0643072,4.962677955627441,6.579089403152466,0.0,0,0,0,20.475,2,24.95,12.475,-5.0,7,62k7oqv7,,,,,0
7,mwrun8gi,P5,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:18:04.394028,1,,,13.0,3,,0.78,7.95,2.05,12.475,24.95,1709058769.6555226,9.931705713272095,2.2392232418060303,0.0,0,0,0,19.525,2,24.95,12.475,-5.0,7,62k7oqv7,,,,,0
8,xdbmchmc,P14,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:18:15.505565,1,,,18.0,4,,1.1,0.0,10.0,12.475,24.95,1709058769.4951603,2.5098586082458496,2.0252718925476074,0.0,0,0,0,27.475,2,24.95,12.475,-5.0,7,62k7oqv7,,,,,0
9,lu9bmylx,P16,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:18:21.391998,1,,,18.0,1,,0.82,0.0,10.0,5.5,11.0,1709058805.6270192,2.7057013511657715,1.7656915187835693,0.0,0,0,0,20.5,3,11.0,5.5,5.0,7,62k7oqv7,,,,,0
10,6ofx6ebx,P10,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:19:03.933675,1,,,18.0,2,,0.78,1.0,9.0,5.5,11.0,1709058805.8943264,2.9714996814727783,1.9994988441467285,0.0,0,0,0,19.5,3,11.0,5.5,5.0,7,62k7oqv7,,,,,0
11,cqzqkvar,P15,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:19:20.920887,1,,,14.0,3,,0.46,9.0,1.0,5.5,11.0,1709058807.0947497,3.159719228744507,3.216420888900757,0.0,0,0,0,11.5,3,11.0,5.5,5.0,7,62k7oqv7,,,,,0
12,jpg41nfb,P13,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:19:47.503455,1,,,15.0,4,,0.78,1.0,9.0,5.5,11.0,1709058808.0923076,7.363368511199951,4.274266958236694,0.0,0,0,0,19.5,3,11.0,5.5,5.0,7,62k7oqv7,,,,,0
13,9tylgozx,P12,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:20:07.091618,1,,,18.0,1,,0.9,0.0,10.0,7.5,15.0,1709058972.084396,2.1172399520874023,2.3642165660858154,0.0,0,0,0,22.5,4,15.0,7.5,5.0,7,62k7oqv7,,,,,0
14,cig3y4ax,P4,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:20:23.408774,1,,,14.0,2,,0.9,0.0,10.0,7.5,15.0,1709058971.5731506,2.858778953552246,1.8820147514343262,0.0,0,0,0,22.5,4,15.0,7.5,5.0,7,62k7oqv7,,,,,0
15,g3j95yy1,P8,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:20:30.290104,1,,,14.0,3,,0.54,9.0,1.0,7.5,15.0,1709058987.4113045,4.6106696128845215,6.250807523727417,0.0,0,0,0,13.5,4,15.0,7.5,5.0,7,62k7oqv7,,,,,0
16,pame0x3w,P11,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:20:55.190443,1,,,13.0,4,,0.66,6.0,4.0,7.5,15.0,1709058971.1768222,3.2687604427337646,1.4716370105743408,0.0,0,0,0,16.5,4,15.0,7.5,5.0,7,62k7oqv7,,,,,0
1,z6zvu5y9,P1,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:28.972381,1,,,18.0,1,,0.66,10.0,0.0,11.5,23.0,1709058836.4930391,6.2400877475738525,3.8261096477508545,0.0,0,0,0,16.5,1,23.0,11.5,-5.0,8,62k7oqv7,,,,,0
