participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.investment,player.personal_account,player.indiv_share,player.tot_invest,player.start_time,player.time_spent_invest,player.time_spent_results,player.time_spent_cumulative_results,player.num_errors_decimal_invest,player.num_errors_max_invest,player.num_errors_min_invest,player.payoff_to_display,group.id_in_subsession,group.total_investment,group.individual_share,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
2,alv81pgn,P16,0,94,94,survey_base,EndPage,2024-02-27 16:05:57.474092,1,,,14.0,2,,0.46,0.0,10.0,1.5,3.0,1709050911.4924505,4.022066116333008,3.5873007774353027,0.0,0,0,0,11.5,1,3.0,1.5,7,mqoz5bhq,,,,,0
3,ie0n2swc,P3,0,94,94,survey_base,EndPage,2024-02-27 16:06:43.501563,1,,,11.0,3,,0.46,0.0,10.0,1.5,3.0,1709050899.967049,3.294313669204712,3.7805724143981934,0.0,0,0,0,11.5,1,3.0,1.5,7,mqoz5bhq,,,,,0
4,5vll1bh3,P14,0,94,94,survey_base,EndPage,2024-02-27 16:06:45.052794,1,,,11.0,4,,0.46,0.0,10.0,1.5,3.0,1709050902.5884356,7.412926435470581,6.46399712562561,0.0,0,0,0,11.5,1,3.0,1.5,7,mqoz5bhq,,,,,0
5,asfetulw,P12,0,94,94,survey_base,EndPage,2024-02-27 16:06:54.012027,1,,,15.0,1,,0.41,0.0,10.0,0.25,0.5,1709050798.6828604,5.973743438720703,5.838359832763672,0.0,0,0,0,10.25,2,0.5,0.25,7,mqoz5bhq,,,,,0
6,p2bl63ah,P7,0,94,94,survey_base,EndPage,2024-02-27 16:06:54.046094,1,,,15.0,2,,0.41,0.0,10.0,0.25,0.5,1709050803.5146744,2.9350273609161377,10.709848403930664,0.0,0,0,0,10.25,2,0.5,0.25,7,mqoz5bhq,,,,,0
7,q2ounc02,P15,0,94,94,survey_base,EndPage,2024-02-27 16:06:54.172094,1,,,10.0,3,,0.41,0.0,10.0,0.25,0.5,1709050796.4592693,3.3093063831329346,3.6353681087493896,0.0,0,0,0,10.25,2,0.5,0.25,7,mqoz5bhq,,,,,0
8,eph5imp8,P2,0,94,94,survey_base,EndPage,2024-02-27 16:06:57.626624,1,,,14.0,4,,0.39,0.5,9.5,0.25,0.5,1709050794.9461274,7.561964988708496,2.236267566680908,0.0,0,0,0,9.75,2,0.5,0.25,7,mqoz5bhq,,,,,0
9,h77bxy7c,P8,0,94,94,survey_base,EndPage,2024-02-27 16:06:59.490004,1,,,12.0,1,,0.53,10.0,0.0,13.25,26.5,1709050818.4379468,11.404553413391113,2.8469796180725098,0.0,0,0,0,13.25,3,26.5,13.25,7,mqoz5bhq,,,,,0
10,gqwpnezr,P9,0,94,94,survey_base,EndPage,2024-02-27 16:07:14.396931,1,,,18.0,2,,0.67,6.5,3.5,13.25,26.5,1709050818.5456665,6.039654493331909,2.8833701610565186,0.0,0,0,0,16.75,3,26.5,13.25,7,mqoz5bhq,,,,,0
11,x2edkh9n,P1,0,94,94,survey_base,EndPage,2024-02-27 16:07:17.094680,1,,,15.0,3,,0.73,5.0,5.0,13.25,26.5,1709050825.8938937,5.346856355667114,10.263704061508179,0.0,0,0,0,18.25,3,26.5,13.25,7,mqoz5bhq,,,,,0
12,xikihfa1,P5,0,94,94,survey_base,EndPage,2024-02-27 16:07:18.545697,1,,,16.0,4,,0.73,5.0,5.0,13.25,26.5,1709050817.3237092,4.024883031845093,1.6792738437652588,0.0,0,0,0,18.25,3,26.5,13.25,7,mqoz5bhq,,,,,0
13,rilfjvu0,P6,0,94,94,survey_base,EndPage,2024-02-27 16:07:19.067744,1,,,14.0,1,,0.42,0.0,10.0,0.5,1.0,1709050769.3168178,2.6626784801483154,5.111804962158203,0.0,0,0,0,10.5,4,1.0,0.5,7,mqoz5bhq,,,,,0
14,2a121y2b,P13,0,94,94,survey_base,EndPage,2024-02-27 16:07:21.686034,1,,,12.0,2,,0.42,0.0,10.0,0.5,1.0,1709050765.7992947,1.8603219985961914,1.5462980270385742,0.0,0,0,0,10.5,4,1.0,0.5,7,mqoz5bhq,,,,,0
15,m93na05t,P11,0,94,94,survey_base,EndPage,2024-02-27 16:07:26.603462,1,,,14.0,3,,0.42,0.0,10.0,0.5,1.0,1709050765.8170292,4.006861925125122,1.5492002964019775,0.0,0,0,0,10.5,4,1.0,0.5,7,mqoz5bhq,,,,,0
16,8mmlh50a,P10,0,94,94,survey_base,EndPage,2024-02-27 16:08:29.729647,1,,,12.0,4,,0.38,1.0,9.0,0.5,1.0,1709050765.873233,2.740579605102539,1.6373775005340576,0.0,0,0,0,9.5,4,1.0,0.5,7,mqoz5bhq,,,,,0
1,esk86h0f,P4,0,94,94,survey_base,EndPage,2024-02-27 16:05:40.566004,1,,,14.0,1,,0.4,0.0,10.0,0.0,0.0,1709050922.305248,6.904609441757202,6.059023141860962,0.0,0,0,0,10.0,1,0.0,0.0,8,mqoz5bhq,,,,,0
2,alv81pgn,P16,0,94,94,survey_base,EndPage,2024-02-27 16:05:57.474092,1,,,14.0,2,,0.4,0.0,10.0,0.0,0.0,1709050923.130809,4.520800590515137,6.959420680999756,0.0,0,0,0,10.0,1,0.0,0.0,8,mqoz5bhq,,,,,0
3,ie0n2swc,P3,0,94,94,survey_base,EndPage,2024-02-27 16:06:43.501563,1,,,11.0,3,,0.4,0.0,10.0,0.0,0.0,1709050919.402197,4.157398223876953,3.1865808963775635,0.0,0,0,0,10.0,1,0.0,0.0,8,mqoz5bhq,,,,,0
4,5vll1bh3,P14,0,94,94,survey_base,EndPage,2024-02-27 16:06:45.052794,1,,,11.0,4,,0.4,0.0,10.0,0.0,0.0,1709050922.6733506,2.2614941596984863,6.443832874298096,0.0,0,0,0,10.0,1,0.0,0.0,8,mqoz5bhq,,,,,0
5,asfetulw,P12,0,94,94,survey_base,EndPage,2024-02-27 16:06:54.012027,1,,,15.0,1,,0.43,2.0,8.0,2.75,5.5,1709050818.0705671,4.01702356338501,9.767260789871216,0.0,0,0,0,10.75,2,5.5,2.75,8,mqoz5bhq,,,,,0
6,p2bl63ah,P7,0,94,94,survey_base,EndPage,2024-02-27 16:06:54.046094,1,,,15.0,2,,0.47,1.0,9.0,2.75,5.5,1709050816.428262,4.606498956680298,8.111018419265747,0.0,0,0,0,11.75,2,5.5,2.75,8,mqoz5bhq,,,,,0
7,q2ounc02,P15,0,94,94,survey_base,EndPage,2024-02-27 16:06:54.172094,1,,,10.0,3,,0.47,1.0,9.0,2.75,5.5,1709050813.670794,2.706062078475952,5.337214708328247,0.0,0,0,0,11.75,2,5.5,2.75,8,mqoz5bhq,,,,,0
8,eph5imp8,P2,0,94,94,survey_base,EndPage,2024-02-27 16:06:57.626624,1,,,14.0,4,,0.45,1.5,8.5,2.75,5.5,1709050810.2390273,3.8724136352539062,1.8913686275482178,0.0,0,0,0,11.25,2,5.5,2.75,8,mqoz5bhq,,,,,0
9,h77bxy7c,P8,0,94,94,survey_base,EndPage,2024-02-27 16:06:59.490004,1,,,12.0,1,,0.49,10.0,0.0,12.25,24.5,1709050832.694473,2.9090816974639893,2.8978660106658936,0.0,0,0,0,12.25,3,24.5,12.25,8,mqoz5bhq,,,,,0
10,gqwpnezr,P9,0,94,94,survey_base,EndPage,2024-02-27 16:07:14.396931,1,,,18.0,2,,0.61,7.0,3.0,12.25,24.5,1709050832.8460941,2.778449773788452,3.032219409942627,0.0,0,0,0,15.25,3,24.5,12.25,8,mqoz5bhq,,,,,0
11,x2edkh9n,P1,0,94,94,survey_base,EndPage,2024-02-27 16:07:17.094680,1,,,15.0,3,,0.75,3.5,6.5,12.25,24.5,1709050834.0827932,3.612208604812622,4.327884197235107,0.0,0,0,0,18.75,3,24.5,12.25,8,mqoz5bhq,,,,,0
12,xikihfa1,P5,0,94,94,survey_base,EndPage,2024-02-27 16:07:18.545697,1,,,16.0,4,,0.73,4.0,6.0,12.25,24.5,1709050831.4685822,3.4818356037139893,1.6941983699798584,0.0,0,0,0,18.25,3,24.5,12.25,8,mqoz5bhq,,,,,0
13,rilfjvu0,P6,0,94,94,survey_base,EndPage,2024-02-27 16:07:19.067744,1,,,14.0,1,,0.42,1.0,9.0,1.5,3.0,1709050783.7453005,2.485225200653076,11.751458406448364,0.0,0,0,0,10.5,4,3.0,1.5,8,mqoz5bhq,,,,,0
14,2a121y2b,P13,0,94,94,survey_base,EndPage,2024-02-27 16:07:21.686034,1,,,12.0,2,,0.42,1.0,9.0,1.5,3.0,1709050776.1589243,3.509622573852539,4.107722759246826,0.0,0,0,0,10.5,4,3.0,1.5,8,mqoz5bhq,,,,,0
15,m93na05t,P11,0,94,94,survey_base,EndPage,2024-02-27 16:07:26.603462,1,,,14.0,3,,0.46,0.0,10.0,1.5,3.0,1709050774.1106653,4.084286689758301,2.026256799697876,0.0,0,0,0,11.5,4,3.0,1.5,8,mqoz5bhq,,,,,0
16,8mmlh50a,P10,0,94,94,survey_base,EndPage,2024-02-27 16:08:29.729647,1,,,12.0,4,,0.42,1.0,9.0,1.5,3.0,1709050773.635339,2.8608434200286865,1.569335699081421,0.0,0,0,0,10.5,4,3.0,1.5,8,mqoz5bhq,,,,,0
1,esk86h0f,P4,0,94,94,survey_base,EndPage,2024-02-27 16:05:40.566004,1,,,14.0,1,,0.4,0.0,10.0,0.0,0.0,1709050931.8765945,3.704023838043213,4.568363904953003,0.0,0,0,0,10.0,1,0.0,0.0,9,mqoz5bhq,,,,,0
2,alv81pgn,P16,0,94,94,survey_base,EndPage,2024-02-27 16:05:57.474092,1,,,14.0,2,,0.4,0.0,10.0,0.0,0.0,1709050933.6750934,3.9635777473449707,6.414181709289551,0.0,0,0,0,10.0,1,0.0,0.0,9,mqoz5bhq,,,,,0
3,ie0n2swc,P3,0,94,94,survey_base,EndPage,2024-02-27 16:06:43.501563,1,,,11.0,3,,0.4,0.0,10.0,0.0,0.0,1709050929.7888384,3.1555967330932617,2.4652469158172607,0.0,0,0,0,10.0,1,0.0,0.0,9,mqoz5bhq,,,,,0
4,5vll1bh3,P14,0,94,94,survey_base,EndPage,2024-02-27 16:06:45.052794,1,,,11.0,4,,0.4,0.0,10.0,0.0,0.0,1709050928.532186,3.3142709732055664,1.1914176940917969,0.0,0,0,0,10.0,1,0.0,0.0,9,mqoz5bhq,,,,,0
5,asfetulw,P12,0,94,94,survey_base,EndPage,2024-02-27 16:06:54.012027,1,,,15.0,1,,0.44,0.0,10.0,1.0,2.0,1709050831.5299635,5.041435718536377,8.267683267593384,0.0,0,0,0,11.0,2,2.0,1.0,9,mqoz5bhq,,,,,0
6,p2bl63ah,P7,0,94,94,survey_base,EndPage,2024-02-27 16:06:54.046094,1,,,15.0,2,,0.44,0.0,10.0,1.0,2.0,1709050825.0745482,3.3428854942321777,1.7475559711456299,0.0,0,0,0,11.0,2,2.0,1.0,9,mqoz5bhq,,,,,0
7,q2ounc02,P15,0,94,94,survey_base,EndPage,2024-02-27 16:06:54.172094,1,,,10.0,3,,0.4,1.0,9.0,1.0,2.0,1709050829.887971,2.8095455169677734,6.537834167480469,0.0,0,0,0,10.0,2,2.0,1.0,9,mqoz5bhq,,,,,0
8,eph5imp8,P2,0,94,94,survey_base,EndPage,2024-02-27 16:06:57.626624,1,,,14.0,4,,0.4,1.0,9.0,1.0,2.0,1709050825.0905051,3.662412405014038,1.7260913848876953,0.0,0,0,0,10.0,2,2.0,1.0,9,mqoz5bhq,,,,,0
9,h77bxy7c,P8,0,94,94,survey_base,EndPage,2024-02-27 16:06:59.490004,1,,,12.0,1,,0.52,10.0,0.0,13.0,26.0,1709050841.8271408,7.080220937728882,1.8724334239959717,0.0,0,0,0,13.0,3,26.0,13.0,9,mqoz5bhq,,,,,0
10,gqwpnezr,P9,0,94,94,survey_base,EndPage,2024-02-27 16:07:14.396931,1,,,18.0,2,,0.68,6.0,4.0,13.0,26.0,1709050848.4378915,2.570388078689575,8.434746503829956,0.0,0,0,0,17.0,3,26.0,13.0,9,mqoz5bhq,,,,,0
11,x2edkh9n,P1,0,94,94,survey_base,EndPage,2024-02-27 16:07:17.094680,1,,,15.0,3,,0.76,4.0,6.0,13.0,26.0,1709050846.8211157,2.6860880851745605,6.833119869232178,0.0,0,0,0,19.0,3,26.0,13.0,9,mqoz5bhq,,,,,0
12,xikihfa1,P5,0,94,94,survey_base,EndPage,2024-02-27 16:07:18.545697,1,,,16.0,4,,0.68,6.0,4.0,13.0,26.0,1709050841.6683025,4.763744115829468,1.696235179901123,0.0,0,0,0,17.0,3,26.0,13.0,9,mqoz5bhq,,,,,0
13,rilfjvu0,P6,0,94,94,survey_base,EndPage,2024-02-27 16:07:19.067744,1,,,14.0,1,,0.4,1.0,9.0,1.0,2.0,1709050796.0898466,7.530787229537964,4.635348558425903,0.0,0,0,0,10.0,4,2.0,1.0,9,mqoz5bhq,,,,,0
14,2a121y2b,P13,0,94,94,survey_base,EndPage,2024-02-27 16:07:21.686034,1,,,12.0,2,,0.44,0.0,10.0,1.0,2.0,1709050792.687884,2.7466912269592285,1.1700241565704346,0.0,0,0,0,11.0,4,2.0,1.0,9,mqoz5bhq,,,,,0
15,m93na05t,P11,0,94,94,survey_base,EndPage,2024-02-27 16:07:26.603462,1,,,14.0,3,,0.44,0.0,10.0,1.0,2.0,1709050793.6580923,3.9425735473632812,2.157350778579712,0.0,0,0,0,11.0,4,2.0,1.0,9,mqoz5bhq,,,,,0
16,8mmlh50a,P10,0,94,94,survey_base,EndPage,2024-02-27 16:08:29.729647,1,,,12.0,4,,0.4,1.0,9.0,1.0,2.0,1709050793.6004686,2.1313929557800293,2.0643579959869385,0.0,0,0,0,10.0,4,2.0,1.0,9,mqoz5bhq,,,,,0
1,esk86h0f,P4,0,94,94,survey_base,EndPage,2024-02-27 16:05:40.566004,1,,,14.0,1,,0.4,0.0,10.0,0.0,0.0,1709050940.3496335,6.1128363609313965,2.157060384750366,0.0,0,0,0,10.0,1,0.0,0.0,10,mqoz5bhq,,,,,0
2,alv81pgn,P16,0,94,94,survey_base,EndPage,2024-02-27 16:05:57.474092,1,,,14.0,2,,0.4,0.0,10.0,0.0,0.0,1709050942.6197424,3.642210006713867,4.40958833694458,0.0,0,0,0,10.0,1,0.0,0.0,10,mqoz5bhq,,,,,0
3,ie0n2swc,P3,0,94,94,survey_base,EndPage,2024-02-27 16:06:43.501563,1,,,11.0,3,,0.4,0.0,10.0,0.0,0.0,1709050940.3021424,3.008302688598633,2.057039976119995,0.0,0,0,0,10.0,1,0.0,0.0,10,mqoz5bhq,,,,,0
4,5vll1bh3,P14,0,94,94,survey_base,EndPage,2024-02-27 16:06:45.052794,1,,,11.0,4,,0.4,0.0,10.0,0.0,0.0,1709050939.8043702,2.4419405460357666,1.57537841796875,0.0,0,0,0,10.0,1,0.0,0.0,10,mqoz5bhq,,,,,0
5,asfetulw,P12,0,94,94,survey_base,EndPage,2024-02-27 16:06:54.012027,1,,,15.0,1,,0.47,0.4,9.6,2.2,4.4,1709050842.599203,7.8333916664123535,3.068577766418457,0.0,0,0,0,11.8,2,4.4,2.2,10,mqoz5bhq,,,,,0
6,p2bl63ah,P7,0,94,94,survey_base,EndPage,2024-02-27 16:06:54.046094,1,,,15.0,2,,0.49,0.0,10.0,2.2,4.4,1709050845.218584,2.9686570167541504,5.641711950302124,0.0,0,0,0,12.2,2,4.4,2.2,10,mqoz5bhq,,,,,0
7,q2ounc02,P15,0,94,94,survey_base,EndPage,2024-02-27 16:06:54.172094,1,,,10.0,3,,0.33,4.0,6.0,2.2,4.4,1709050843.9461243,3.7666068077087402,4.383222341537476,0.0,0,0,0,8.2,2,4.4,2.2,10,mqoz5bhq,,,,,0
8,eph5imp8,P2,0,94,94,survey_base,EndPage,2024-02-27 16:06:57.626624,1,,,14.0,4,,0.49,0.0,10.0,2.2,4.4,1709050842.0018752,3.3081326484680176,2.4542102813720703,0.0,0,0,0,12.2,2,4.4,2.2,10,mqoz5bhq,,,,,0
9,h77bxy7c,P8,0,94,94,survey_base,EndPage,2024-02-27 16:06:59.490004,1,,,12.0,1,,0.49,10.0,0.0,12.25,24.5,1709050855.2604437,3.037407636642456,2.6772167682647705,0.0,0,0,0,12.25,3,24.5,12.25,10,mqoz5bhq,,,,,0
10,gqwpnezr,P9,0,94,94,survey_base,EndPage,2024-02-27 16:07:14.396931,1,,,18.0,2,,0.63,6.5,3.5,12.25,24.5,1709050857.5684495,3.093980550765991,5.01783561706543,0.0,0,0,0,15.75,3,24.5,12.25,10,mqoz5bhq,,,,,0
11,x2edkh9n,P1,0,94,94,survey_base,EndPage,2024-02-27 16:07:17.094680,1,,,15.0,3,,0.77,3.0,7.0,12.25,24.5,1709050855.714873,5.481616973876953,3.1967031955718994,0.0,0,0,0,19.25,3,24.5,12.25,10,mqoz5bhq,,,,,0
12,xikihfa1,P5,0,94,94,survey_base,EndPage,2024-02-27 16:07:18.545697,1,,,16.0,4,,0.69,5.0,5.0,12.25,24.5,1709050854.5713336,3.627277135848999,2.004661798477173,0.0,0,0,0,17.25,3,24.5,12.25,10,mqoz5bhq,,,,,0
13,rilfjvu0,P6,0,94,94,survey_base,EndPage,2024-02-27 16:07:19.067744,1,,,14.0,1,,0.4,1.0,9.0,1.0,2.0,1709050805.0432901,7.01423978805542,1.7080495357513428,0.0,0,0,0,10.0,4,2.0,1.0,10,mqoz5bhq,,,,,0
14,2a121y2b,P13,0,94,94,survey_base,EndPage,2024-02-27 16:07:21.686034,1,,,12.0,2,,0.44,0.0,10.0,1.0,2.0,1709050805.0958269,1.7100944519042969,1.7193036079406738,0.0,0,0,0,11.0,4,2.0,1.0,10,mqoz5bhq,,,,,0
15,m93na05t,P11,0,94,94,survey_base,EndPage,2024-02-27 16:07:26.603462,1,,,14.0,3,,0.44,0.0,10.0,1.0,2.0,1709050804.989621,3.9054722785949707,1.5839958190917969,0.0,0,0,0,11.0,4,2.0,1.0,10,mqoz5bhq,,,,,0
16,8mmlh50a,P10,0,94,94,survey_base,EndPage,2024-02-27 16:08:29.729647,1,,,12.0,4,,0.4,1.0,9.0,1.0,2.0,1709050805.2178235,7.121983051300049,1.7775864601135254,0.0,0,0,0,10.0,4,2.0,1.0,10,mqoz5bhq,,,,,0
1,esk86h0f,P4,0,94,94,survey_base,EndPage,2024-02-27 16:05:40.566004,1,,,14.0,1,,0.4,0.0,10.0,0.0,0.0,1709050950.7557225,3.0384137630462646,3.1477508544921875,0.0,0,0,0,10.0,1,0.0,0.0,11,mqoz5bhq,,,,,0
2,alv81pgn,P16,0,94,94,survey_base,EndPage,2024-02-27 16:05:57.474092,1,,,14.0,2,,0.4,0.0,10.0,0.0,0.0,1709050960.0292094,4.788627624511719,0.957472562789917,0.0,0,0,0,10.0,1,0.0,0.0,11,mqoz5bhq,,,,,0
3,ie0n2swc,P3,0,94,94,survey_base,EndPage,2024-02-27 16:06:43.501563,1,,,11.0,3,,0.4,0.0,10.0,0.0,0.0,1709050948.5647984,1.736121416091919,0.973623514175415,0.0,0,0,0,10.0,1,0.0,0.0,11,mqoz5bhq,,,,,0
4,5vll1bh3,P14,0,94,94,survey_base,EndPage,2024-02-27 16:06:45.052794,1,,,11.0,4,,0.4,0.0,10.0,0.0,0.0,1709050949.385401,2.185081958770752,1.7577683925628662,0.0,0,0,0,10.0,1,0.0,0.0,11,mqoz5bhq,,,,,0
5,asfetulw,P12,0,94,94,survey_base,EndPage,2024-02-27 16:06:54.012027,1,,,15.0,1,,0.48,0.0,10.0,2.125,4.25,1709050866.632054,10.15362000465393,0.8962810039520264,0.0,0,0,0,12.125,2,4.25,2.125,11,mqoz5bhq,,,,,0
6,p2bl63ah,P7,0,94,94,survey_base,EndPage,2024-02-27 16:06:54.046094,1,,,15.0,2,,0.48,0.0,10.0,2.125,4.25,1709050856.5648937,2.876601219177246,3.5130410194396973,0.0,0,0,0,12.125,2,4.25,2.125,11,mqoz5bhq,,,,,0
7,q2ounc02,P15,0,94,94,survey_base,EndPage,2024-02-27 16:06:54.172094,1,,,10.0,3,,0.36,3.0,7.0,2.125,4.25,1709050856.580219,3.0521340370178223,3.4925222396850586,0.0,0,0,0,9.125,2,4.25,2.125,11,mqoz5bhq,,,,,0
8,eph5imp8,P2,0,94,94,survey_base,EndPage,2024-02-27 16:06:57.626624,1,,,14.0,4,,0.43,1.25,8.75,2.125,4.25,1709050856.7014048,4.423826217651367,3.631589889526367,0.0,0,0,0,10.875,2,4.25,2.125,11,mqoz5bhq,,,,,0
9,h77bxy7c,P8,0,94,94,survey_base,EndPage,2024-02-27 16:06:59.490004,1,,,12.0,1,,0.5,10.0,0.0,12.5,25.0,1709050869.5614746,3.371330738067627,7.308508634567261,0.0,0,0,0,12.5,3,25.0,12.5,11,mqoz5bhq,,,,,0
10,gqwpnezr,P9,0,94,94,survey_base,EndPage,2024-02-27 16:07:14.396931,1,,,18.0,2,,0.68,5.5,4.5,12.5,25.0,1709050872.1043131,4.505443572998047,9.877342462539673,0.0,0,0,0,17.0,3,25.0,12.5,11,mqoz5bhq,,,,,0
11,x2edkh9n,P1,0,94,94,survey_base,EndPage,2024-02-27 16:07:17.094680,1,,,15.0,3,,0.72,4.5,5.5,12.5,25.0,1709050867.157549,4.073261976242065,4.873223066329956,0.0,0,0,0,18.0,3,25.0,12.5,11,mqoz5bhq,,,,,0
12,xikihfa1,P5,0,94,94,survey_base,EndPage,2024-02-27 16:07:18.545697,1,,,16.0,4,,0.7,5.0,5.0,12.5,25.0,1709050863.6742957,3.089620590209961,1.4051711559295654,0.0,0,0,0,17.5,3,25.0,12.5,11,mqoz5bhq,,,,,0
13,rilfjvu0,P6,0,94,94,survey_base,EndPage,2024-02-27 16:07:19.067744,1,,,14.0,1,,0.4,2.0,8.0,2.0,4.0,1709050810.981491,1.7938501834869385,1.8651440143585205,0.0,0,0,0,10.0,4,4.0,2.0,11,mqoz5bhq,,,,,0
14,2a121y2b,P13,0,94,94,survey_base,EndPage,2024-02-27 16:07:21.686034,1,,,12.0,2,,0.44,1.0,9.0,2.0,4.0,1709050810.637339,2.385187864303589,1.5364794731140137,0.0,0,0,0,11.0,4,4.0,2.0,11,mqoz5bhq,,,,,0
15,m93na05t,P11,0,94,94,survey_base,EndPage,2024-02-27 16:07:26.603462,1,,,14.0,3,,0.48,0.0,10.0,2.0,4.0,1709050811.335095,3.915276050567627,2.2033965587615967,0.0,0,0,0,12.0,4,4.0,2.0,11,mqoz5bhq,,,,,0
16,8mmlh50a,P10,0,94,94,survey_base,EndPage,2024-02-27 16:08:29.729647,1,,,12.0,4,,0.44,1.0,9.0,2.0,4.0,1709050810.7331755,2.7789297103881836,1.650033950805664,0.0,0,0,0,11.0,4,4.0,2.0,11,mqoz5bhq,,,,,0
1,esk86h0f,P4,0,94,94,survey_base,EndPage,2024-02-27 16:05:40.566004,1,,,14.0,1,,0.4,0.0,10.0,0.0,0.0,1709050966.241993,3.040249824523926,2.5101068019866943,0.0,0,0,0,10.0,1,0.0,0.0,12,mqoz5bhq,,,,,0
2,alv81pgn,P16,0,94,94,survey_base,EndPage,2024-02-27 16:05:57.474092,1,,,14.0,2,,0.4,0.0,10.0,0.0,0.0,1709050965.6912434,3.423509359359741,2.0703482627868652,0.0,0,0,0,10.0,1,0.0,0.0,12,mqoz5bhq,,,,,0
3,ie0n2swc,P3,0,94,94,survey_base,EndPage,2024-02-27 16:06:43.501563,1,,,11.0,3,,0.4,0.0,10.0,0.0,0.0,1709050964.8734612,1.3704893589019775,1.1254396438598633,0.0,0,0,0,10.0,1,0.0,0.0,12,mqoz5bhq,,,,,0
4,5vll1bh3,P14,0,94,94,survey_base,EndPage,2024-02-27 16:06:45.052794,1,,,11.0,4,,0.4,0.0,10.0,0.0,0.0,1709050965.955353,2.2237548828125,2.24393630027771,0.0,0,0,0,10.0,1,0.0,0.0,12,mqoz5bhq,,,,,0
5,asfetulw,P12,0,94,94,survey_base,EndPage,2024-02-27 16:06:54.012027,1,,,15.0,1,,0.46,0.0,10.0,1.5,3.0,1709050877.3176355,7.900885820388794,2.527864933013916,0.0,0,0,0,11.5,2,3.0,1.5,12,mqoz5bhq,,,,,0
6,p2bl63ah,P7,0,94,94,survey_base,EndPage,2024-02-27 16:06:54.046094,1,,,15.0,2,,0.46,0.0,10.0,1.5,3.0,1709050879.0910234,2.8504202365875244,4.2617998123168945,0.0,0,0,0,11.5,2,3.0,1.5,12,mqoz5bhq,,,,,0
7,q2ounc02,P15,0,94,94,survey_base,EndPage,2024-02-27 16:06:54.172094,1,,,10.0,3,,0.46,0.0,10.0,1.5,3.0,1709050876.2586908,1.8576014041900635,1.4117727279663086,0.0,0,0,0,11.5,2,3.0,1.5,12,mqoz5bhq,,,,,0
8,eph5imp8,P2,0,94,94,survey_base,EndPage,2024-02-27 16:06:57.626624,1,,,14.0,4,,0.34,3.0,7.0,1.5,3.0,1709050877.1901698,3.9716708660125732,2.3836934566497803,0.0,0,0,0,8.5,2,3.0,1.5,12,mqoz5bhq,,,,,0
9,h77bxy7c,P8,0,94,94,survey_base,EndPage,2024-02-27 16:06:59.490004,1,,,12.0,1,,0.53,5.0,5.0,8.25,16.5,1709050884.6881933,5.602534770965576,7.390148162841797,0.0,0,0,0,13.25,3,16.5,8.25,12,mqoz5bhq,,,,,0
10,gqwpnezr,P9,0,94,94,survey_base,EndPage,2024-02-27 16:07:14.396931,1,,,18.0,2,,0.49,6.0,4.0,8.25,16.5,1709050880.7527575,4.963456153869629,3.5316314697265625,0.0,0,0,0,12.25,3,16.5,8.25,12,mqoz5bhq,,,,,0
11,x2edkh9n,P1,0,94,94,survey_base,EndPage,2024-02-27 16:07:17.094680,1,,,15.0,3,,0.63,2.5,7.5,8.25,16.5,1709050886.1733944,8.343525886535645,8.891661167144775,0.0,0,0,0,15.75,3,16.5,8.25,12,mqoz5bhq,,,,,0
12,xikihfa1,P5,0,94,94,survey_base,EndPage,2024-02-27 16:07:18.545697,1,,,16.0,4,,0.61,3.0,7.0,8.25,16.5,1709050878.94781,4.392365217208862,1.6125648021697998,0.0,0,0,0,15.25,3,16.5,8.25,12,mqoz5bhq,,,,,0
13,rilfjvu0,P6,0,94,94,survey_base,EndPage,2024-02-27 16:07:19.067744,1,,,14.0,1,,0.42,1.0,9.0,1.5,3.0,1709050817.8354132,1.680788516998291,2.5037639141082764,0.0,0,0,0,10.5,4,3.0,1.5,12,mqoz5bhq,,,,,0
14,2a121y2b,P13,0,94,94,survey_base,EndPage,2024-02-27 16:07:21.686034,1,,,12.0,2,,0.42,1.0,9.0,1.5,3.0,1709050816.9839582,2.0669946670532227,1.6680469512939453,0.0,0,0,0,10.5,4,3.0,1.5,12,mqoz5bhq,,,,,0
15,m93na05t,P11,0,94,94,survey_base,EndPage,2024-02-27 16:07:26.603462,1,,,14.0,3,,0.46,0.0,10.0,1.5,3.0,1709050817.0177963,3.7852039337158203,1.7498552799224854,0.0,0,0,0,11.5,4,3.0,1.5,12,mqoz5bhq,,,,,0
16,8mmlh50a,P10,0,94,94,survey_base,EndPage,2024-02-27 16:08:29.729647,1,,,12.0,4,,0.42,1.0,9.0,1.5,3.0,1709050817.001451,2.4380569458007812,1.6326756477355957,0.0,0,0,0,10.5,4,3.0,1.5,12,mqoz5bhq,,,,,0
1,esk86h0f,P4,0,94,94,survey_base,EndPage,2024-02-27 16:05:40.566004,1,,,14.0,1,,0.5,0.0,10.0,2.5,5.0,1709050978.8553524,5.971852540969849,4.9390106201171875,0.0,0,0,0,12.5,1,5.0,2.5,13,mqoz5bhq,,,,,0
